gene_id,SRR8260120,SRR8260121,SRR2147296,SRR2147295,SRR2147294,SRR2147293,SRR2147292,SRR2147291,SRR2147290,SRR2147289,SRR2147288,SRR2147287,SRR2147286,SRR2147285,SRR2147284,SRR2147283,SRR2147282,average,stdev
KPN_01236,0.019726102022089288,0.016614689871592047,0.007426041261182301,0.01003185092180902,0.00951590870938019,0.01863537825143088,0.05733406962655013,0.02550700700736662,0.012409148265757858,0.013309001195170193,0.014607482735587532,0.23073731588413993,0.19230496165235594,0.2810143447678466,0.004646065711532454,0.00408534746487977,0.0017312162270145825,0.05409623126915796,0.0884673256067539
KPN_01237,0.07719219477695069,0.0963756139085024,0.042004606192055795,0.04099281465578123,0.040236093506035846,0.04468742621298497,0.050128532217576696,0.044383287059692945,0.03884443622174581,0.049514052737751425,0.0509026572119009,0.06714598858672723,0.10064019696142885,0.07794641979520606,0.13504844838798052,0.128605944200374,0.07926557999604426,0.06846554662521999,0.031051582709211083
KPN_01238,0.01942469141923267,0.028330755147891334,0.08833025145870319,0.10979059420394174,0.13755959723954325,0.04175651557004589,0.15203239272483965,0.06585792141738943,0.070069275661569,0.06019007648371725,0.05682667335294109,0.0581074704792007,0.03949293779260708,0.0614926725155662,0.024466990212469363,0.025169352754413937,0.019614576681605864,0.06226545559503987,0.03979709758164001
KPN_01239,0.021069796196122,0.022089360358965016,0.03765664915359819,0.04816768650938357,0.0711811421930986,0.010980407234807726,0.013285202585461179,0.012401149020461593,0.007864676021367565,0.009189072174766999,0.010989529139551894,0.02177667467077237,0.017966975633596928,0.017640615135675598,0.02891619333254856,0.028489636447910742,0.020340741452491963,0.02352973572121062,0.016225850070158178
KPN_01240,0.021477445796316934,0.017310760625798168,0.02277195896206223,0.024831224889110513,0.030460287681048734,0.01989583902541,0.027361557313244536,0.02800441314993914,0.029884136707695394,0.0329529944583753,0.035049035159968045,0.029182979678780245,0.02328382509598597,0.023825367862784233,0.0148408443654478,0.01377828883512186,0.00877502514568387,0.023746234397221937,0.0071701147335089255
KPN_01241,0.0845572359066149,0.0861864766472174,0.0346672475633894,0.030824584366740883,0.033784321480336395,0.057448482091837144,0.06016063589308776,0.058650064166761016,0.05315812357627448,0.06469054134555467,0.07348657849444044,0.051138163769645965,0.049826563067208465,0.047127747585828626,0.04824763567282148,0.04198537443420309,0.029922918332967834,0.05328604084676058,0.017096694346351308
KPN_01242,0.07155322966778797,0.06862690185545073,0.05303495820107949,0.05558956224305673,0.046625369908382494,0.09474937559580779,0.14608858068636815,0.07774191098795928,0.0669629939741454,0.07767287782812178,0.07381515605654823,0.09738289909876476,0.12089496489020446,0.11253733743950922,0.047664320937996385,0.049771371962324326,0.03585631783354809,0.07626871348041502,0.029734354061240368
KPN_01243,0.08675747638624497,0.10291959575037243,0.06868608538300419,0.06284699985665591,0.05842528629813353,0.07099905558450631,0.09960012828268758,0.06571676732525925,0.07048724629342595,0.08023277556752259,0.0859417856256363,0.08434902785556533,0.07883496799761966,0.08388416645550568,0.052607931219066685,0.05305129200013344,0.05153751107370432,0.07393400582088494,0.01571266759181939
KPN_01244,0.010507196442936585,0.005292558654001678,0.00836332790104657,0.012111303925286896,0.01288948449976906,0.006109190788696282,0.0093803203706342,0.006211021109870097,0.004206938409717604,0.005127017158799985,0.004400712618650943,0.009715766093093893,0.010770125973157846,0.009695403069523713,0.029689137760521886,0.031027599856912797,0.031825686437680065,0.012195458298252948,0.009291957871282295
KPN_01245,0.16141804974695687,0.24225943513130185,0.08434000467227927,0.07489212179328004,0.06863053760733517,0.07609322296222971,0.10770534535852257,0.06576225031050119,0.056382140133374316,0.0717981786232618,0.07987723102063383,0.07112297169943836,0.062476304089624984,0.07010319625210118,0.051490246226779314,0.053647440252471396,0.04278471751115647,0.08475196431713226,0.0485631379443514
KPN_01246,0.18793141604838262,0.26594354025923794,0.060988397284508014,0.055206006082143225,0.05684626480492907,0.06026685520521356,0.08686407626370518,0.058452377193263745,0.06499174351316044,0.07261758254839043,0.08698268747961466,0.049869774310171304,0.04155184085127995,0.05257256515183766,0.0400603700721417,0.03681220218233558,0.03160819709516526,0.07703328802032237,0.060081531273213
KPN_01247,0.04683558320075856,0.0604389443155015,0.011842625412282877,0.008565804764448794,0.005121546377323697,0.03439025408095562,0.030200739271656556,0.02523423813411726,0.02602252621540353,0.03198292747336634,0.0378480612005117,0.030496732758761434,0.02196897580147908,0.027179859317363643,0.01340569222092639,0.01377582358394363,0.011216064749414768,0.02567802346342444,0.014551562164275287
KPN_01248,0.045592363438732304,0.043717503054879425,0.10660220537785926,0.08938475941597963,0.09042689459060203,0.2371166354199474,0.15385430615479484,0.08968261273815215,0.030799995130846844,0.05689940856093295,0.06480788709952304,0.526445750224899,0.8538594165300778,3.9593326566998686,0.10610654060392752,0.09589809990902626,0.07560990185267705,0.38977276098839564,0.9438572973473351
KPN_01249,0.008960348883912709,0.006446820726986827,0.017980665903747136,0.016372812211864225,0.03582321914306186,0.03692256591387157,0.0286399693159815,0.013017476230220077,0.005337954095467391,0.012358617894430043,0.013030613784324872,0.10619421437201403,0.16202354133628108,0.37191310118018805,0.1372856146037006,0.11312288877934995,0.08034889691420756,0.06857525419350645,0.0931078621897352
KPN_01250,0.00673115601949788,0.00731691943977036,0.005645679576466952,0.008500205353567996,0.0128373288866357,0.004674176204001611,0.006061104468123789,0.005172225578609886,0.0032311434731421705,0.0034900049872303835,0.0035418508813053863,0.007928220975004402,0.00887842825629768,0.010505178701214434,0.2625007398905671,0.24147726951035792,0.18869915184679448,0.04630534023815224,0.0891327860697453
KPN_01251,0.03189997624810695,0.031271415808811695,0.005628112933275909,0.005354927627367612,0.008708559938926247,0.005134035344755828,0.0075166463729462825,0.0054672944559053,0.0028505688405383615,0.004370295385741658,0.0035637838436884815,0.007647220737915638,0.008648820148571315,0.008418754499603193,0.003002545753605408,0.0031584127172680884,0.002111648983623996,0.008514883508273645,0.008942271623339389
KPN_01252,0.021545595941633362,0.02899943135635088,0.035229322655026374,0.03882270809092643,0.04576701018033942,0.017779076064305434,0.023768994948819785,0.03529439951648959,0.029541099994170466,0.032977866020559556,0.03810935955186946,0.053039018171228414,0.04619514404983778,0.036545808100845865,0.08600879761544852,0.07033720833801868,0.053324376408646214,0.04078148335320683,0.0174736448100695
KPN_01253,0.07697554617184814,0.10543238063926375,0.14423105108599807,0.10873226571468805,0.105570447583448,0.14538346660811757,0.08878716312406096,0.31123965825403305,0.24430036576922426,0.22833721596336495,0.33328024052678595,0.25040113047946483,0.15797461220006107,0.0894320610623513,0.11715896605223698,0.08663601536968832,0.06925047622171998,0.156654297813315,0.08444314923466413
KPN_01254,0.10160844932282036,0.11582865521771048,0.180432882537776,0.1370089475153446,0.129350942753231,0.14857298679367387,0.10029539737436281,0.3590710884289337,0.36933478741823406,0.27948967894748594,0.3481306115363575,0.2424912927469674,0.16574375973325206,0.08258947185479257,0.12389076663777476,0.08877854366828324,0.06579302249774796,0.17873007558733814,0.10191303541685397
KPN_01255,0.08488682680975931,0.10856995791774691,0.13466930449514897,0.10943606270276325,0.12123133986464174,0.12468888905959928,0.098507952233336,0.28314709146957623,0.26881547967190667,0.2036172794676002,0.2513212268904507,0.16902525842625649,0.10942130987228059,0.06248325486215844,0.17818539151807794,0.14185490535135017,0.09967986621625585,0.14997302334287696,0.06614522824193032
KPN_01256,0.0071334046842294885,0.009202170093149664,0.0733204385252832,0.05309868175914531,0.05531737097817555,0.06118358282321602,0.0613493145487838,0.16526683099010828,0.13674243026607794,0.15059668453445704,0.16498531298497648,0.08561534259021925,0.03885235218226686,0.018695987690136872,0.07393469291260313,0.049597555274033825,0.03875361199207566,0.07315563322523168,0.0515064758198105
KPN_01257,0.007284013996180591,0.008352406891969498,0.07854346866527274,0.05605351108748479,0.05394533771928299,0.2243815949456764,0.19867708794963126,0.20987005989658217,0.24633992187019235,0.12925731815702163,0.2302026515844379,0.04088423980182369,0.02605667636592323,0.014720555670831817,0.05675009286894347,0.04285769048547921,0.031425074056709634,0.09738833541255548,0.08802306287312213
KPN_01258,0.03207493529723829,0.04226424397863361,0.03384085371370471,0.030484126135342994,0.03432991111875028,0.0634753842636654,0.06648818985259147,0.0721461549765137,0.033295726123951846,0.03895182865350796,0.046433711300462414,0.054352172664420995,0.059897742588938784,0.05509829337087612,0.02299689559018042,0.022433289162393875,0.015019148910710994,0.04256368280599316,0.016848537305368054
KPN_01259,0.09610604381562382,0.1029213906821946,0.1131241636604668,0.1087348732656057,0.12854718176842952,0.2918329485140949,0.35003108366041347,0.21087216053161556,0.12700849472802303,0.1312674909125339,0.14112120960636892,0.22252777258167217,0.26442133435934584,0.22195437832326348,0.13142002697372854,0.11300349830828911,0.07484023056498389,0.16645495777980315,0.07894875233574741
KPN_01260,0.020724001882057596,0.016676297344578175,0.006859077161865195,0.006634211276996696,0.008650467858261955,0.011319627231120047,0.02618582467394293,0.010698594700869035,0.006667979447013614,0.007801982632956499,0.009286141409790975,0.03151076804155896,0.03261631193262411,0.02272447318694301,0.006567053493145357,0.00669042620912507,0.002174191012963478,0.013752201735047806,0.009500023829211035
KPN_01261,0.0,0.0,0.002443128187890647,0.003215609599711468,0.0027195898146675852,0.0021160579361771802,0.0035095452923330755,0.003637592632231319,0.0022146830821620027,0.0029780333709625443,0.0019967299549743973,0.00673984073323348,0.011333329723810922,0.00815894628138657,0.008028165545744584,0.008334772953689687,0.0050252212560498504,0.004261838021472077,0.003185198068049565
KPN_01262,0.0,0.0,0.005881852465116274,0.006702939711816855,0.006404959890317341,0.008470714765346518,0.011547601895789903,0.007351515897612315,0.0058874493700007986,0.006891649339077157,0.007064382878789292,0.010411197487452353,0.010119069120575669,0.007884537276552354,0.0072787885854177685,0.00847176316659635,0.0058300729884103964,0.006835205578757138,0.0030538050761239064
KPN_01263,0.0,0.0,0.005735820835778497,0.005988495265734851,0.007607846620425821,0.007944608050322016,0.009239725949124632,0.005750364435131166,0.004335113607117748,0.006128757434442444,0.004997732372509882,0.007069141489261288,0.005920807714474468,0.005530824161901474,0.004443693630909925,0.005803408412999168,0.004457224311069206,0.0053502096641883864,0.0023955713079451472
KPN_01264,0.0,0.0,0.0078057727076434645,0.009964856122182791,0.00963957174128028,0.010877860328160816,0.010432648313448235,0.0074408650908294495,0.008006931143201087,0.009091910428271973,0.008463592753445855,0.009050643270342103,0.009764914215663114,0.007220798211371369,0.015780531528304515,0.015288274145257722,0.011377115935560213,0.008835663878527232,0.0040966531730883445
KPN_01265,0.10431049102571333,0.11927153795152123,0.24014932667438468,0.2796098073237482,0.30734925830457077,0.1195686972948289,0.1532579175111519,0.12250781019820692,0.11048766944613193,0.1217702345102151,0.13775377969012337,0.1710300960854016,0.17216934933303227,0.15578488056022483,0.08235815965095375,0.07330664515223208,0.08132752402642095,0.15011842263169778,0.06757262025469803
KPN_01266,0.09767355522345125,0.1468022073856217,0.13777616342590787,0.1585999165867843,0.16121669953010642,0.05078438346098574,0.0744082985143687,0.08488963335001058,0.07358654230845466,0.08393317470972743,0.10403092382777601,0.1133627526374068,0.09089621850077095,0.0962325970504786,0.02820955966911651,0.031011813654615698,0.031829331903770686,0.0920731630434914,0.04246303619965983
KPN_01267,0.08750109369452098,0.13921329870424504,0.07255075673922669,0.07544553052806184,0.07121802250293748,0.09599755390726833,0.0916793127526769,0.08255141103382198,0.08785132877905462,0.10110516241776484,0.10308186084872668,0.056032634179308975,0.051515892445091194,0.053454276216429786,0.02826395360674123,0.025680864996809317,0.016875906661666266,0.07294228588319718,0.03163267690749903
KPN_01268,0.059050042394287856,0.060271523417120616,0.03903512272321397,0.043891257722377494,0.05371511165150758,0.042693557077443205,0.06259823306740353,0.05417647711754983,0.04271841934018086,0.04432952536776286,0.04558300464123661,0.03711766582199857,0.040087542569564365,0.04136116794759005,0.025988387226545416,0.026043279478565,0.018150761846559855,0.043341828200641634,0.012356800601642992
KPN_01269,0.1524765251254053,0.1948076687312147,0.29841674476392216,0.3016889848300727,0.26566659718968455,0.7836499379266874,0.9628548923652057,0.7683867429177799,0.43566284273810196,0.5091042588402405,0.5352244480417024,0.4171376835848744,0.43896982014025065,0.6903324514935238,0.0819453749238721,0.07921098560767587,0.08054380719496405,0.41153410390677525,0.2695510893769974
KPN_01270,0.08134428938560884,0.1379766661798458,0.23488691558196284,0.24969961785842623,0.2474540400399755,0.12097357833772511,0.31910385221151033,0.16277906468318853,0.1666754592592217,0.1862570737468477,0.18081314404608068,0.22983512872947848,0.19006229512575756,0.2217077061943438,0.1013847737711433,0.10750608762592062,0.09721418350351879,0.17856905154591501,0.06607108369260929
KPN_01271,0.2813387371288248,0.40266284362812194,0.1271930121203377,0.13467503049130042,0.12148173891231061,0.1622642057566881,0.174456436878289,0.13567984884691986,0.11659323580061275,0.11969739339620797,0.10983751960383673,0.10798113624846617,0.1216363667240483,0.09881739169263966,0.09215830412529835,0.10227190695605883,0.06198676096239642,0.1453371687807269,0.08118175959984622
KPN_01272,0.38229890198779376,0.2970055192877928,0.04418291441694842,0.04071848791284471,0.03784749026096611,0.23889434673552987,0.29103281813017534,0.192901994967675,0.036112068236760456,0.03662301435226583,0.04259203732935808,0.7936987518440918,0.7644960171510042,0.7458656756650599,0.02748531129684351,0.024468848079359198,0.012858905628835222,0.23582841784019437,0.27946821743222305
KPN_01273,0.16741652737995374,0.23205848395765316,0.07333624633418369,0.06879964718188641,0.055923903519934995,0.10172770874054017,0.10728499534277365,0.09824214728391899,0.08831525544515825,0.09934679815967254,0.09804838137113085,0.09928690751793202,0.11754476193112531,0.09753695545217292,0.1030655450695901,0.10610187922916908,0.07238546862159621,0.10508362426696426,0.04069376328402512
KPN_01274,0.09068183964977719,0.11048994507677619,0.023032164864329564,0.020399247701294605,0.022351003883551362,0.038060370679446606,0.05579902831583626,0.042179322462550656,0.03420148126988433,0.03433579413176971,0.03830203567994396,0.059288784235795734,0.062421855119427355,0.05898105453902743,0.028118978647498523,0.024961586870827973,0.01166237065923523,0.04442746257570428,0.026124635180475544
KPN_01275,0.15111953339694298,0.21652398497495198,0.08446747502798449,0.08080724345682695,0.07518865958198619,0.17842104887771126,0.2793984216256802,0.1653757046920044,0.10249649235253042,0.10961861346708084,0.11857246935167348,0.14353617264178473,0.19443946261753864,0.18394017637469415,0.13056420009106734,0.12089288288860822,0.06752288766812728,0.14134620171101137,0.0568394451519151
KPN_01276,0.09099720826394381,0.1250621232374608,0.0829466057722745,0.09005738720422697,0.09564383081698294,0.08778791895605828,0.15448778407941322,0.11981523229977467,0.08398038933657448,0.08929213083766055,0.09168062385570906,0.12221849431604279,0.1494223343902646,0.1293291049857961,0.08070614695904309,0.07058086563727314,0.04758103912585065,0.1006817188279029,0.028331757575021013
KPN_01277,0.028612467778869725,0.045131264095854835,0.04334437405263616,0.0382548215651264,0.03296480970319394,0.02573228095095809,0.05997695408903305,0.03418551200458254,0.030786475421784087,0.03035686709876375,0.0357805829787341,0.02750763194828866,0.020804058182560974,0.026583379013971856,0.014733336243636146,0.01311273560873396,0.015545759613380995,0.030789018255888777,0.01192014740454927
KPN_01278,0.04841634819221586,0.08109353767102839,0.0801118777889724,0.07524494855104655,0.07194657976514825,0.04901452661627377,0.1132949908713346,0.05931418850513545,0.04738046410426331,0.051021816995353395,0.061544889668810665,0.08095758888608762,0.07261765671442942,0.08003626891167515,0.018551948598806225,0.018273359982554752,0.019438434907609596,0.06048584863122032,0.02581502515126999
KPN_01279,0.6995716693549182,1.3878453330320213,0.30902730730086586,0.2838923903745268,0.26444011550855995,1.2781651202615223,1.9564545156326119,0.806396850892543,0.09225006838390187,0.11634183702560338,0.11278081607751941,2.1320041907998424,2.897307488459103,2.5198395655919836,0.17287836097535425,0.14101700416499977,0.12616720551597005,0.8997870493736381,0.9486710494669498
KPN_01280,0.09926221785663887,0.15049297134559875,0.07171615299668808,0.07571795924440594,0.07079764186239819,0.08279605689777261,0.10552313609238166,0.09788302287949355,0.09694792228187875,0.10499433866888772,0.1072954546274194,0.11164873538294019,0.10938082497667251,0.08287755645803961,0.057573014919372126,0.06059208339065708,0.04068350824919722,0.08977544694884954,0.026007264764907768
KPN_01281,0.1269931799539834,0.17753939892678566,0.08919122393838927,0.09594288035139119,0.0973693141586721,0.1451417363786029,0.1147309351011375,0.11945184121394346,0.11449911534777553,0.11741723796511766,0.11407180527254596,0.08236085376011314,0.08512707569183961,0.06491036690009368,0.10306189995747449,0.1051345808974607,0.08014252132281832,0.10782858630224379,0.026666647035023916
KPN_01282,0.0353020585303264,0.07491617981433094,0.22833748236782458,0.19612227293496037,0.18209644206669864,0.1477943441795564,0.19662558503921818,0.17873046481991697,0.22283475579229628,0.26287862387976624,0.2765418147151558,0.11993154733583558,0.08810241343871883,0.11284882105221297,0.10639582122249362,0.09948095959912004,0.0634804919870133,0.15249529875149676,0.07206762280107729
KPN_01283,0.005683854347651119,0.008455189101132335,0.13716564774801,0.10565232249621946,0.10432913490184405,0.1580228621765242,0.33832986440624135,0.1536463775340498,0.1393019328812614,0.10883143231354898,0.17258532196675347,0.03809007770121955,0.029830458757571288,0.04613318702919372,0.050138375501129984,0.04663113038741089,0.01975538368350288,0.09779897370195675,0.08366392405813333
KPN_01284,0.28667454834783906,0.3285074939125833,0.35678723366624854,0.29054849264617283,0.19829222162002136,0.24273995545980587,0.32985544540611783,0.27980126669606226,0.36583759727101084,0.24108482319834046,0.2992204687450069,0.1657506589794781,0.17802240163692695,0.1335494252477388,0.18093823731564254,0.16383777935679603,0.12980213843714353,0.24536765811429032,0.07849509715183627
KPN_01285,0.029003686844506448,0.027098983184939533,0.0035266641852754153,0.003300181630138662,0.005107925243341453,0.00466194014064035,0.005318995636894657,0.004768097321853552,0.0028720513883221284,0.003600614985109424,0.0043792598693900625,0.010403320933029103,0.006412127173584411,0.004949686840542261,0.013339327407951507,0.013196612819618729,0.006598784760905688,0.008737544727414318,0.007944163541425209
KPN_01286,0.014630748697117698,0.011135218545084244,0.011215662890456135,0.01617529022985296,0.022082582412013767,0.015384402464113156,0.0212998881459467,0.014230936622147526,0.0060051983574008145,0.007688073686515333,0.008357527268811879,0.02647313156575065,0.027596496696439234,0.025061046003166606,0.012359782768442231,0.012247959513724429,0.00831484266756615,0.015309340502032325,0.006841954771236346
KPN_01287,0.0354680476654878,0.05187676053747212,0.03403271252738938,0.03349529531255007,0.04683975015440769,0.020167207719510846,0.02468120222622979,0.03524316721315343,0.028380122607568295,0.035631250137464696,0.04059482053670745,0.08356760619615874,0.07788104130871357,0.08020036443656019,0.021125247266164795,0.018546572185716433,0.010802870462843736,0.03991376697024113,0.0219508294890521
KPN_01288,0.036007799740088164,0.059160779329977306,0.03886999266739869,0.03566349753396009,0.048702261674857514,0.022619564549451365,0.03431861701672974,0.04102225826931814,0.03570462346635892,0.03932623524011263,0.04578417124906968,0.07436019448246328,0.07462775385291924,0.0727334011260729,0.020209228389020964,0.017843683162706882,0.01006938308439907,0.04158961440205321,0.019450723013783585
KPN_01289,0.048315606726980286,0.05616548360632463,0.020823693485887775,0.021426957040501633,0.028303340542983352,0.012212085620936675,0.020586181274803127,0.024722479644043158,0.017267472717913453,0.0207987722343723,0.024417691392962772,0.03963084704740709,0.039020976275543476,0.04280957220264143,0.011446388429381052,0.009615879060913452,0.005686330828962558,0.026073515184268134,0.014401658695951459
KPN_01290,0.052298711516443365,0.07517328322471539,0.02632247413066236,0.02861414624836417,0.03343793805012553,0.012856530574188294,0.026808421027045302,0.020371826799303966,0.021223340778640146,0.022023882403888632,0.02318520371470539,0.043426223144964436,0.03900614070874857,0.04317020101525581,0.02072857529832635,0.019657384627088395,0.014196333382830693,0.030735330390899804,0.015845581761591367
KPN_01291,0.10793464483861949,0.17105985881996866,0.037673049098938295,0.03801488052359628,0.04146352723663545,0.037244477984896815,0.059237025795554774,0.04662508462575673,0.032130002890326984,0.035281362749126084,0.04288986497357256,0.05588937377160161,0.052543540124813284,0.05545626854305589,0.03823775822617061,0.03398135513959021,0.023261190440647596,0.05346607445781596,0.03553425267989315
KPN_01292,0.034274175565029055,0.03889953330944512,0.008096413180800401,0.005311497999523407,0.006638998665217929,0.031211854558613406,0.054631921717318205,0.032690470629131455,0.010519744640269512,0.012209936820946433,0.01772958494503129,0.06465432931951832,0.0664641532868351,0.05583778861323934,0.006066591116282719,0.005668871310413941,0.002756553407444821,0.026686024652062372,0.022517949397884447
KPN_01293,0.013828171798445997,0.017276636214217968,0.009418838344698305,0.007249143152837916,0.007489723066887771,0.02634538265524663,0.031824713899812763,0.024535940756510086,0.014850064155122945,0.01616679666422535,0.024659428134127807,0.06251258258817685,0.05526178538950738,0.05398746556484834,0.014587088783062216,0.013988916838113865,0.00667476611254578,0.023568084948140472,0.017629118786455924
KPN_01294,0.002584716024205589,0.0020921173032288983,0.002485522362170682,0.0017230897044607741,0.002371334648354949,0.0016017948175533509,0.0021993150498620605,0.0018342597665765618,0.0011702437824678512,0.0014116387243895958,0.0021905769479506915,0.009677226265981172,0.0071992308727241786,0.006759896197879579,0.0019349937469230537,0.0021824565265331675,0.000987780608358716,0.0029650701970365223,0.002448913271943714
KPN_01295,0.0038977176860960296,0.00420076714261837,0.004937930398199592,0.003960976618610104,0.0033867305716886015,0.00327541484019128,0.003910420077879741,0.004421556561591517,0.004322707438301448,0.005691210038386897,0.006695337066620452,0.01612145832529687,0.012971193097327345,0.01384295357763271,0.0028975106189016637,0.002551388329526237,0.0011490020353926336,0.005778486730838911,0.004288172112608555
KPN_01296,0.014554577398334144,0.01442292989347195,0.010438820439169131,0.008562604588322599,0.006675841593188471,0.01757410162108059,0.016661477650470158,0.015133429635048478,0.016268628277322207,0.02140514127383361,0.02577096103642818,0.023778508228444253,0.020908404555890433,0.019681912648867567,0.006693917026535665,0.005656057154134872,0.002980980764511125,0.014539311399120788,0.00675999950440119
KPN_01297,0.17255780237449928,0.2721740617365841,0.12926824490597782,0.19047953594080327,0.16112797838490547,0.055288974299524146,0.06757106107141989,0.04854322023760216,0.02507433700107709,0.027502399411836548,0.032190475843988334,0.06841571787909918,0.04840636267795436,0.0418895242262143,0.019152186447572585,0.019480596460452346,0.015327310003761656,0.08202645817078073,0.07524478187019505
KPN_01298,0.06483075957183901,0.11725155197207292,0.09004575063480497,0.12846360350847313,0.11418651101850968,0.04649508300265309,0.055422739256523926,0.030414103450329858,0.020978159595186844,0.02401221396266777,0.0253708639244471,0.040908907581946305,0.04241419209909202,0.04202197291009142,0.011624991559184325,0.011175949969373905,0.0065122964393935345,0.051301744144505286,0.03890574931355411
KPN_01299,0.06300245309001123,0.10085748832649315,0.08925798383654675,0.11766834270944178,0.10219391981518289,0.04156896625404312,0.05589925751732737,0.03734276015351151,0.025021659822503393,0.02993750769309291,0.02766848042780902,0.04491381722907269,0.04480372404833664,0.04114318640436707,0.007418258794332435,0.009109263344882724,0.005274042891058144,0.04959300660929488,0.03446494615434874
KPN_01300,0.07351132318641117,0.13164098830362655,0.02864273986701616,0.03260760282447143,0.03429838854904301,0.01277243874148041,0.021390598430165244,0.016455713749773185,0.007732721172543515,0.011376359443594814,0.011969061468410534,0.020084989175279736,0.021276654342589088,0.017072315677832857,0.0015054812368000881,0.0021307064621740954,0.0013664137329424018,0.026225558609656134,0.03209482639744519
KPN_01301,0.0961976360233244,0.1163384829420705,0.030119315426240266,0.029953373847956103,0.03207619211351685,0.0202684350320544,0.028340958957986426,0.025923085736640573,0.017835181387645338,0.021305506840499987,0.027833062157633346,0.02922037081594355,0.02785009742346534,0.02550983848064428,0.007082976923322761,0.0066014305602027186,0.003934126974623052,0.03214059244963352,0.029456265417986453
KPN_01302,0.08383576675719673,0.0799023331628664,0.02095581887926227,0.01644447566632107,0.016758150398357936,0.019832999581368266,0.02823696864865273,0.02855802262097215,0.01682812647045652,0.021140111089465567,0.028055164513478666,0.04605857020203757,0.04125992666598233,0.0387938881186479,0.006146956439748156,0.005785209118341812,0.003128669511644662,0.02951300928498828,0.023088307344126993
KPN_01303,0.012847559061492484,0.012238886223889054,0.014259914246437088,0.0141148034947335,0.010977544298969983,0.07919082318901073,0.06913180306733077,0.045576163898201405,0.01245077792767769,0.015054289582812436,0.015759707565313443,0.020635466656379997,0.024343356732929575,0.02672309874225395,0.005360684132859158,0.0056023769820701666,0.0028204664156528335,0.022769866012824366,0.021768984857903975
KPN_01304,0.008664318018287872,0.0016558614880959315,0.007151539775225618,0.006562187643246801,0.004789414617208708,0.024735956362667063,0.015616141107468055,0.027179662036142232,0.015712231318678844,0.021027091331138732,0.02214276371655949,0.011840225100242066,0.011627146042985384,0.013542942725203951,0.003529517121831318,0.003610363727572773,0.0020260617419490786,0.011847848463206112,0.008180815870548084
KPN_01305,0.05468191854367649,0.06984578389768072,0.03316694084337223,0.024982417744061864,0.024780075745502842,0.04872362341540848,0.06433210461999238,0.046085423141961956,0.04271401788843848,0.04776325195241444,0.05568071561279336,0.08156143896541755,0.0658399732124065,0.06712132163018368,0.019998687781041274,0.01940066729209578,0.010559684929059912,0.045719885130324,0.020758203844907678
KPN_01306,0.0449368929698488,0.07309496256960224,0.012849853901763948,0.012917406084311026,0.014180881094950101,0.008128511014449842,0.014474124687126382,0.01292057194066509,0.009752031520565427,0.01026162989857597,0.01330388272682175,0.0292018618337961,0.030252087177936707,0.027517557249954243,0.011490982283507452,0.011780095295500514,0.006614602288116403,0.020216349090440705,0.016968704076641965
KPN_01307,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0
KPN_01308,0.05745492251102229,0.08587210256006814,0.01619653181385746,0.014005342232283693,0.015387989647369224,0.024178385201457715,0.03285312232868482,0.03282127650998973,0.021782831308832767,0.019328854688675942,0.025838386974645668,0.07808287889754771,0.08214016075528384,0.06977941974448676,0.02149082257878072,0.02067715338589981,0.012273579425788161,0.03706845650380439,0.02624545518808997
KPN_01309,0.06984918029520686,0.0977651143747572,0.019518783783330138,0.01368848217843277,0.016120958368002123,0.05139986544892453,0.06406902952458333,0.05358918664055588,0.02636180295875951,0.029930917882902926,0.043892757383990816,0.11228933684560033,0.10530140793281381,0.08865723645963253,0.011253897522266196,0.010618421799488137,0.004649280625223511,0.048173862354380634,0.03602714388832571
KPN_01310,0.09472026560820633,0.12270002749023659,0.04145306626223451,0.04232983988636878,0.041346787940817635,0.09870512223559864,0.12459384980990357,0.10825452230388512,0.08322603289384803,0.08249170854593899,0.08234891938674142,0.2153012022492142,0.2158724885965311,0.19965009667915215,0.025378298484195524,0.024592946923024075,0.013892382883560839,0.09510926812820338,0.06481924582933854
KPN_01311,0.00022983111022347916,0.0,0.01285516178474208,0.015376970324201643,0.015504018177370795,0.04018664679373697,0.06478602472461883,0.030238323576253365,0.017969043146951275,0.022351410153224307,0.02295358773420849,0.08692827141049508,0.08393462515515263,0.08388416645550568,0.023087546750090036,0.02511976287769848,0.015571491650040225,0.03299864010732431,0.028778418897269294
KPN_01312,0.0002132964979771857,0.0,0.011526888890499626,0.010775844862342452,0.008898226259882538,0.0075127668453484776,0.009968118571317254,0.013497383188016208,0.01879324665805291,0.023529320257338837,0.019102181994208677,0.00571362551778791,0.00601680706644329,0.0043105943707865205,0.012347292815151418,0.014811262776477785,0.01018268055835358,0.010423502184116746,0.006392426156612523
KPN_01313,0.012361797375986252,0.021819483286782744,0.02044889626274448,0.02239559189493963,0.02097636163931343,0.026675779516613256,0.038133886373032,0.013680398553277446,0.009649030581044021,0.010659676963316551,0.012373890741428714,0.012839641385214137,0.01518770306723276,0.015111336523703686,0.014467079297589095,0.016418277016863728,0.010563631966025083,0.017280144849712173,0.007243466191310638
